,Open,High,Low,Close,Volume,tomorrow,target,50MA,100MA,20MA,check50MA,check20MA,check100MA,score,Bitcoin,yesterday,change,trend20MA,trend50MA,trend100MA
2019-11-09,8773.74,8880.0,8724.88,8809.41,29469.481405,9039.47,1,8614.845,9561.7458,8869.488000000001,1,0,0,0.6115,23,26.0,-3.0,25.25,24.8,26.68
2019-11-10,8809.18,9147.19,8750.0,9039.47,34422.029797,8733.27,0,8587.6614,9546.09,8898.791000000001,1,1,0,0.0,21,23.0,-2.0,25.45,24.82,26.61
2019-11-11,9040.16,9072.32,8618.68,8733.27,44888.053545,8821.94,1,8568.723,9531.247200000002,8940.901,1,0,0,0.7717,24,21.0,3.0,25.45,24.84,26.49
2019-11-12,8733.36,8888.0,8567.6,8821.94,40366.629471,8777.12,0,8542.811,9510.4113,8976.564499999999,1,0,0,0.8306,22,24.0,-2.0,25.7,24.92,26.46
2019-11-13,8821.91,8844.99,8702.0,8777.12,26810.116918,8646.68,0,8525.2048,9489.3384,9044.3305,1,0,0,-0.46049999999999996,24,22.0,2.0,25.3,24.88,26.41
2019-11-14,8777.54,8800.0,8582.6,8646.68,33468.468961,8471.73,0,8530.884399999999,9458.821600000001,9112.565999999999,1,0,0,-0.2732,23,24.0,-1.0,25.3,24.7,26.22
2019-11-15,8646.38,8790.0,8400.0,8471.73,46087.417751,8491.02,1,8535.216999999999,9430.4715,9112.149000000001,0,0,0,0.0,22,23.0,-1.0,25.0,24.36,26.0
2019-11-16,8471.62,8543.0,8400.0,8491.02,20902.299752,8502.4,1,8543.377,9395.4385,9074.235499999999,0,0,0,-0.6427,21,22.0,-1.0,24.05,24.06,25.82
2019-11-17,8490.74,8635.0,8350.68,8502.4,27009.037082,8187.17,0,8549.6392,9360.351,9022.29,0,0,0,-0.6524,22,21.0,1.0,23.75,23.82,25.67
2019-11-18,8502.87,8503.52,8060.0,8187.17,43017.69094,8133.64,0,8555.711,9326.575099999998,8987.153,0,0,0,0.0,28,22.0,6.0,23.25,23.76,25.54
2019-11-19,8186.5,8218.63,8003.0,8133.64,43556.061025,8098.01,0,8558.578,9295.3537,8926.1305,0,0,0,0.4767,25,28.0,-3.0,23.15,23.86,25.53
2019-11-20,8133.83,8264.29,8038.4,8098.01,32466.23098,7627.74,0,8555.464,9261.1904,8875.0765,0,0,0,0.3612,24,25.0,-1.0,23.15,23.76,25.51
2019-11-21,8098.56,8134.73,7500.0,7627.74,58418.780261,7268.23,0,8551.5754,9228.2097,8822.9345,0,0,0,0.0,29,24.0,5.0,23.15,23.72,25.44
2019-11-22,7627.79,7750.0,6790.0,7268.23,126603.140259,7311.57,1,8536.9314,9195.56,8742.741,0,0,0,-0.4974,36,29.0,7.0,23.45,23.8,25.4
2019-11-23,7268.23,7344.48,7080.01,7311.57,50449.894755,6903.28,0,8517.816799999999,9167.7386,8641.6765,0,0,0,0.7269,26,36.0,-10.0,24.15,24.02,25.39
2019-11-24,7311.1,7330.39,6861.0,6903.28,67890.206483,7109.57,1,8501.3056,9137.915,8547.519499999999,0,0,0,1.2776,24,26.0,-2.0,24.4,24.1,25.27
2019-11-25,6900.23,7377.69,6515.0,7109.57,119645.735197,7156.14,1,8476.8474,9103.6324,8423.016,0,0,0,-0.4019,37,24.0,13.0,24.4,24.18,25.19
2019-11-26,7109.99,7340.0,7017.48,7156.14,65722.39769,7508.52,1,8461.9538,9072.5679,8313.0615,0,0,0,0.0,32,37.0,-5.0,25.05,24.5,25.26
2019-11-27,7154.75,7655.0,6840.0,7508.52,92452.87349,7419.49,0,8441.2748,9041.0615,8203.916000000001,0,0,0,0.5411,32,32.0,0.0,25.55,24.66,25.33
2019-11-28,7507.9,7643.0,7360.0,7419.49,56933.981109,7739.68,1,8428.0774,9006.9913,8118.531999999999,0,0,0,1.4619,26,32.0,-6.0,26.05,24.84,25.34
2019-11-29,7418.52,7850.0,7362.3,7739.68,60745.300873,7541.89,0,8405.2524,8973.581100000001,8050.82,0,0,0,-0.8738999999999999,23,26.0,-3.0,26.05,24.88,25.28
2019-11-30,7740.99,7810.0,7441.0,7541.89,46989.433619,7390.89,0,8388.8854,8949.5522,7997.333500000001,0,0,0,-0.296,23,23.0,0.0,26.05,24.86,25.18
2019-12-01,7540.63,7541.85,7210.0,7390.89,60769.342313,7294.28,0,8374.5532,8923.9723,7922.4545,0,0,0,0.0,23,23.0,0.0,26.15,24.86,25.1
2019-12-02,7391.5,7420.56,7151.1,7294.28,46330.25604,7292.71,0,8356.369200000001,8893.985700000001,7855.335500000001,0,0,0,0.0,24,23.0,1.0,26.1,24.94,25.03
2019-12-03,7294.42,7400.0,7241.35,7292.71,33149.477487,7194.32,0,8336.7546,8865.585,7778.952500000001,0,0,0,0.0,23,24.0,-1.0,26.2,25.02,25.03
2019-12-04,7292.71,7750.0,7067.0,7194.32,83153.701586,7389.0,1,8315.6448,8837.0852,7704.732000000001,0,0,0,0.7096,24,23.0,1.0,26.15,25.04,24.98
2019-12-05,7194.59,7485.0,7150.0,7389.0,59306.678855,7527.47,1,8296.3454,8805.3059,7632.114,0,0,0,0.0,24,24.0,0.0,26.2,25.08,24.95
2019-12-06,7389.0,7590.03,7305.0,7527.47,48189.087944,7488.21,0,8284.2906,8777.345399999998,7577.977500000001,0,0,0,0.0,23,24.0,-1.0,26.3,25.08,24.9
2019-12-07,7527.8,7619.62,7470.16,7488.21,31498.684173,7510.11,1,8273.428399999999,8755.410100000001,7529.8,0,0,0,0.0,23,23.0,0.0,26.4,25.1,24.85
2019-12-08,7487.31,7564.0,7374.86,7510.11,29856.897631,7338.64,0,8264.2524,8735.3078,7479.0905,0,1,0,0.7501,21,23.0,-2.0,26.45,25.12,24.76
2019-12-09,7510.11,7650.0,7273.0,7338.64,46621.887493,7224.13,0,8255.4944,8714.5635,7445.2375,0,0,0,-0.8908,22,21.0,1.0,26.1,25.14,24.68
2019-12-10,7338.64,7407.6,7157.1,7224.13,49723.76214,7210.0,0,8237.8002,8692.0752,7405.4875,0,0,0,0.0,22,22.0,0.0,25.95,25.2,24.67
2019-12-11,7224.15,7275.5,7125.66,7210.0,30093.091944,7198.08,0,8218.3374,8667.066700000001,7361.7935,0,0,0,0.9176,23,22.0,1.0,25.85,25.22,24.66
2019-12-12,7210.0,7295.0,7080.3,7198.08,42288.600932,7258.48,1,8202.1374,8635.7667,7340.9065,0,0,0,0.5994,23,23.0,0.0,25.55,25.3,24.62
2019-12-13,7197.76,7309.05,7190.76,7258.48,27609.873795,7064.05,0,8196.7666,8601.5947,7337.398999999999,0,0,0,0.0,23,23.0,0.0,24.9,25.16,24.55
2019-12-14,7257.37,7271.77,7012.0,7064.05,29561.985967,7118.59,1,8193.688,8568.5093,7334.744500000001,0,0,0,0.9201,23,23.0,0.0,24.75,25.14,24.48
2019-12-15,7064.14,7200.3,7008.35,7118.59,26395.778137,6891.72,0,8161.8686,8533.5049,7342.783,0,0,0,-0.34,20,23.0,-3.0,24.7,25.02,24.46
2019-12-16,7119.6,7150.0,6836.0,6891.72,43863.993059,6623.82,0,8119.6404,8501.7035,7343.2339999999995,0,0,0,0.0,23,20.0,3.0,23.85,24.6,24.4
2019-12-17,6891.44,6942.21,6560.0,6623.82,53865.069929,7277.83,1,8066.8762,8466.0619,7330.012999999999,0,0,0,0.6369,28,23.0,5.0,23.4,24.52,24.41
2019-12-18,6623.84,7440.0,6435.0,7277.83,95636.651251,7150.3,0,8015.2498,8428.488299999999,7285.778,0,0,0,0.0,29,28.0,1.0,23.2,24.44,24.46
2019-12-19,7277.83,7380.0,7038.31,7150.3,55509.049075,7187.83,1,7972.654,8398.2354,7278.6950000000015,0,0,0,0.8011,28,29.0,-1.0,23.35,24.42,24.52
2019-12-20,7151.31,7220.0,7079.5,7187.83,32132.069205,7132.75,0,7932.565600000001,8368.7569,7249.226,0,0,0,0.0,24,28.0,-4.0,23.6,24.48,24.56
2019-12-21,7188.01,7190.58,7105.0,7132.75,19467.174028,7501.44,1,7893.5052000000005,8339.051899999999,7231.522999999999,0,0,0,-0.3818,21,24.0,-3.0,23.65,24.48,24.55
2019-12-22,7131.59,7518.54,7122.47,7501.44,39137.45515,7317.09,0,7851.528,8306.229299999999,7218.615999999999,0,1,0,1.1420000000000001,22,21.0,1.0,23.55,24.44,24.52
2019-12-23,7500.71,7695.38,7265.84,7317.09,68051.997203,7255.77,0,7815.7664,8277.823100000001,7228.973999999999,0,1,0,0.7096,25,22.0,3.0,23.45,24.44,24.52
2019-12-24,7317.3,7436.68,7157.04,7255.77,43629.494188,7204.63,0,7778.214,8247.6438,7230.192999999999,0,1,0,-0.2565,23,25.0,-2.0,23.55,24.52,24.55
2019-12-25,7255.77,7271.77,7128.86,7204.63,27492.044323,7202.0,0,7735.4624,8217.1814,7233.2654999999995,0,0,0,0.5597,23,23.0,0.0,23.5,24.5,24.57
2019-12-26,7205.01,7435.0,7157.12,7202.0,36259.761076,7254.74,1,7693.3818,8186.714599999999,7224.0470000000005,0,0,0,0.0,22,23.0,-1.0,23.45,24.48,24.58
2019-12-27,7202.0,7275.86,7076.42,7254.74,33642.701861,7316.14,1,7650.640800000001,8156.856400000001,7207.7735,0,1,0,0.0,22,22.0,0.0,23.4,24.48,24.6
2019-12-28,7254.77,7365.01,7238.67,7316.14,26848.982199,7388.24,1,7611.4116,8127.8339000000005,7196.1,0,1,0,0.7269,24,22.0,2.0,23.35,24.48,24.6
2019-12-29,7315.36,7528.45,7288.0,7388.24,31387.106085,7246.0,0,7582.2598,8098.5524,7186.401500000002,0,1,0,0.0,25,24.0,1.0,23.5,24.44,24.62
2019-12-30,7388.43,7408.24,7220.0,7246.0,29605.911782,7195.23,0,7553.8364,8070.7489000000005,7188.8815,0,1,0,0.5106,21,25.0,-4.0,23.65,24.48,24.65
2019-12-31,7246.0,7320.0,7145.01,7195.23,25954.453533,7200.85,1,7517.967000000001,8043.345,7189.975,0,1,0,0.0,21,21.0,0.0,23.6,24.48,24.66
2020-01-01,7195.24,7255.0,7175.15,7200.85,16792.388165,6965.71,0,7487.2062,8015.0086,7189.236499999999,0,1,0,1.0011999999999999,24,21.0,3.0,23.5,24.42,24.67
2020-01-02,7200.77,7212.5,6924.74,6965.71,31951.483932,7344.96,1,7454.7844000000005,7989.9946,7189.375,0,0,0,-0.020500000000000074,24,24.0,0.0,23.55,24.46,24.67
2020-01-03,6965.49,7405.0,6871.04,7344.96,68428.500451,7354.11,1,7418.5562,7974.7203,7174.736500000001,0,1,0,1.0329000000000002,27,24.0,3.0,23.6,24.46,24.58
2020-01-04,7345.0,7404.0,7272.21,7354.11,29987.974977,7358.75,1,7392.5218,7963.8694000000005,7188.782000000001,0,1,0,0.0,24,27.0,-3.0,23.8,24.54,24.45
2020-01-05,7354.19,7495.0,7318.0,7358.75,38331.085604,7758.0,1,7370.1694,7956.7732,7200.558,0,1,0,-0.5086999999999999,24,24.0,0.0,24.0,24.58,24.32
2020-01-06,7357.64,7795.34,7346.76,7758.0,54635.695316,8145.28,1,7347.524,7948.5816,7223.9095,1,1,0,0.0,27,24.0,3.0,24.05,24.64,24.23
2020-01-07,7758.9,8207.68,7723.71,8145.28,91171.684661,8055.98,0,7332.6359999999995,7944.1735,7280.6185,1,1,1,0.7216,35,27.0,8.0,24.0,24.74,24.25
2020-01-08,8145.92,8455.0,7870.0,8055.98,112622.64264,7817.76,0,7331.798200000001,7945.1881,7323.990999999999,1,1,1,0.7184,36,35.0,1.0,24.3,24.88,24.37
2020-01-09,8054.72,8055.96,7750.0,7817.76,64239.51983,8197.02,1,7330.245,7942.8544999999995,7369.275,1,1,0,0.7339,29,36.0,-7.0,24.7,25.1,24.43
2020-01-10,7817.74,8199.0,7672.0,8197.02,82406.777448,8020.01,0,7324.64,7938.1077000000005,7400.771500000001,1,1,1,-0.3412,29,29.0,0.0,24.95,25.2,24.46
2020-01-11,8198.86,8286.34,8003.16,8020.01,54810.032667,8184.98,1,7336.025600000001,7936.4785,7453.985000000001,1,1,1,0.0,25,29.0,-4.0,25.35,25.2,24.5
2020-01-12,8020.01,8197.0,7960.0,8184.98,38131.494336,8110.34,0,7351.0612,7934.439,7479.913500000001,1,1,1,0.0,23,25.0,-2.0,25.5,24.98,24.5
2020-01-13,8184.97,8196.0,8055.89,8110.34,31159.755683,8810.01,1,7368.5294,7934.9175,7523.308,1,1,1,-0.5574,24,23.0,1.0,25.4,24.92,24.51
2020-01-14,8110.34,8880.0,8105.54,8810.01,120399.126742,8821.41,1,7392.6705999999995,7934.759,7566.036499999999,1,1,1,0.4106,37,24.0,13.0,25.45,24.92,24.55
2020-01-15,8814.64,8916.48,8564.0,8821.41,84816.297606,8720.01,0,7426.679399999999,7944.3166,7646.3054999999995,1,1,1,0.9471,35,37.0,-2.0,26.15,24.92,24.71
2020-01-16,8820.01,8859.81,8586.0,8720.01,51991.074284,8913.28,1,7459.9848,7950.6298,7727.276,1,1,1,0.0,30,35.0,-5.0,26.8,24.98,24.82
2020-01-17,8720.15,9041.65,8672.44,8913.28,70897.737377,8915.96,1,7484.214599999999,7956.146000000001,7800.539500000001,1,1,1,0.3369,31,30.0,1.0,27.2,24.94,24.89
2020-01-18,8913.27,8988.88,8806.38,8915.96,38294.746545,8701.7,0,7514.0904,7959.671399999999,7880.396500000001,1,1,1,1.2889,27,31.0,-4.0,27.55,25.04,24.96
2020-01-19,8915.09,9198.98,8466.0,8701.7,70676.889259,8642.35,0,7537.616000000001,7963.2507000000005,7956.782499999999,1,1,1,0.5992,31,27.0,4.0,27.65,25.12,24.99
2020-01-20,8701.72,8746.99,8521.28,8642.35,38896.639746,8736.03,1,7560.812199999999,7967.6827,8029.5675,1,1,1,1.4523,28,31.0,-3.0,28.15,25.28,25.07
2020-01-21,8642.35,8789.0,8488.0,8736.03,36494.687659,8682.36,0,7585.8414,7971.105299999999,8101.9235,1,1,1,0.4897,27,28.0,-1.0,28.5,25.38,25.16
2020-01-22,8736.04,8818.0,8590.0,8682.36,29080.557138,8404.52,0,7614.6764,7975.7155,8178.682500000001,1,1,1,-0.1027,27,27.0,0.0,28.65,25.44,25.23
2020-01-23,8682.77,8691.81,8306.39,8404.52,48165.944597,8439.0,1,7642.469399999999,7979.0571,8264.515,1,1,1,-0.2529,25,27.0,-2.0,28.8,25.52,25.28
2020-01-24,8404.52,8528.02,8238.0,8439.0,41687.529529,8340.58,0,7666.6734,7981.509399999999,8317.492999999999,1,1,1,0.0,25,25.0,0.0,28.7,25.54,25.31
2020-01-25,8438.99,8451.26,8254.9,8340.58,25521.157932,8615.0,1,7687.6734,7985.982,8371.7375,1,0,1,0.7783,20,25.0,-5.0,28.75,25.56,25.32
2020-01-26,8340.01,8618.13,8293.66,8615.0,31130.485164,8907.57,1,7703.935600000001,7988.682,8420.829000000002,1,1,1,0.8577,22,20.0,2.0,28.55,25.5,25.3
2020-01-27,8614.39,9000.0,8535.0,8907.57,53973.542996,9374.21,1,7726.4714,7995.3619,8463.679,1,1,1,0.0,28,22.0,6.0,28.3,25.48,25.3
2020-01-28,8907.57,9400.0,8862.4,9374.21,74584.853765,9301.53,0,7754.4206,8004.9575,8501.793500000002,1,1,1,0.8074,32,28.0,4.0,27.95,25.62,25.38
2020-01-29,9375.34,9449.24,9216.0,9301.53,53864.065122,9513.21,1,7795.132,8016.4661,8567.705,1,1,1,-0.10380000000000002,34,32.0,2.0,27.75,25.82,25.51
2020-01-30,9301.57,9578.0,9204.44,9513.21,60626.744259,9352.89,0,7836.68,8027.5087,8641.8935,1,1,1,0.0,33,34.0,-1.0,28.0,26.06,25.64
2020-01-31,9511.52,9530.22,9210.01,9352.89,45552.022352,9384.61,1,7882.7442,8042.440799999999,8707.703,1,1,1,1.3090000000000002,30,33.0,-3.0,28.2,26.26,25.78
2020-02-01,9351.71,9464.53,9281.0,9384.61,28578.067354,9331.51,0,7925.840399999999,8061.3035,8774.347,1,1,1,0.0,27,30.0,-3.0,28.45,26.4,25.78
2020-02-02,9384.41,9477.03,9120.0,9331.51,45690.91254,9292.24,0,7968.363,8081.0255,8834.3285,1,1,1,1.6275,26,27.0,-1.0,28.65,26.48,25.81
2020-02-03,9331.59,9618.79,9234.0,9292.24,50892.133451,9197.02,0,8013.7122,8087.790400000001,8895.387,1,1,1,0.0,28,26.0,2.0,28.75,26.54,25.78
2020-02-04,9291.35,9350.0,9093.01,9197.02,53308.175266,9612.04,1,8057.1852,8088.4128,8919.4985,1,1,1,1.3388,28,28.0,0.0,28.3,26.7,25.65
2020-02-05,9197.02,9744.45,9177.22,9612.04,64870.415615,9772.0,1,8103.2912,8085.0837,8938.279,1,1,1,0.7888000000000001,32,28.0,4.0,27.95,26.8,25.66
2020-02-06,9612.03,9862.57,9526.35,9772.0,64949.706588,9813.73,1,8163.055600000001,8089.152700000001,8982.8805,1,1,1,0.6397999999999999,33,32.0,1.0,28.05,26.88,25.66
2020-02-07,9772.0,9885.0,9730.0,9813.73,43966.114632,9895.05,1,8212.939,8092.7965,9025.816499999999,1,1,1,0.1027,30,33.0,-3.0,28.15,26.96,25.69
2020-02-08,9813.87,9940.0,9667.11,9895.05,43600.843666,10151.75,1,8266.2076,8099.386600000001,9070.705,1,1,1,0.5106,28,30.0,-2.0,28.3,27.0,25.74
2020-02-09,9895.04,10166.0,9880.75,10151.75,43408.475616,9851.83,0,8320.351999999999,8106.928600000001,9130.3725,1,1,1,-0.6047,41,28.0,13.0,28.15,27.08,25.78
2020-02-10,10151.72,10188.0,9756.0,9851.83,59573.084619,10223.08,1,8380.732,8116.13,9205.8425,1,1,1,0.8895,36,41.0,-5.0,28.8,27.48,25.96
2020-02-11,9851.74,10323.59,9700.0,10223.08,62422.395224,10326.46,1,8427.7398,8121.753100000001,9261.632500000002,1,1,1,-0.23820000000000002,38,36.0,2.0,29.25,27.76,26.1
2020-02-12,10223.08,10450.0,10223.08,10326.46,61008.06393,10229.63,0,8485.859600000002,8132.036799999999,9338.6685,1,1,1,1.0705,41,38.0,3.0,29.8,28.02,26.27
2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.358759,10344.36,1,8547.2734,8141.3679,9434.7655,1,1,1,0.0,37,41.0,-4.0,30.6,28.38,26.44
2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.480173,9904.72,0,8607.7734,8150.5776000000005,9524.297,1,1,1,0.0,32,37.0,-5.0,31.2,28.66,26.57
2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.202947,9917.27,1,8670.6206,8160.630700000001,9624.486,1,1,1,0.3818,29,32.0,-3.0,31.8,28.86,26.67
2020-02-16,9904.46,10050.0,9638.12,9917.27,60023.999537,9706.0,0,8723.6202,8167.515899999999,9688.972,1,1,1,0.0,29,29.0,0.0,32.15,29.0,26.74
2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.011901,10164.71,1,8775.6428,8178.9513,9739.456999999999,1,0,1,0.0,32,29.0,3.0,32.2,29.1,26.77
2020-02-18,9706.0,10250.0,9576.01,10164.71,70604.124019,9593.79,0,8821.998,8187.9172,9756.0465,1,1,1,-0.3875,32,32.0,0.0,32.2,29.24,26.86
2020-02-19,10164.78,10250.0,9350.0,9593.79,55162.586895,9596.42,1,8880.3722,8199.1696,9799.2055,1,0,1,-0.2263,34,32.0,2.0,32.1,29.46,26.97
2020-02-20,9594.65,9699.0,9400.0,9596.42,60152.342914,9677.05,1,8928.343400000002,8207.7748,9803.2345,1,0,1,0.0,32,34.0,-2.0,32.15,29.72,27.07
2020-02-21,9597.21,9755.51,9550.21,9677.05,42181.554524,9650.86,0,8976.2548,8215.5196,9815.411,1,0,1,-0.5936999999999999,29,32.0,-3.0,32.25,29.88,27.17
2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.757623,9936.4,1,9030.481600000001,8224.518900000001,9830.033,1,0,1,0.7158,22,29.0,-7.0,32.35,29.98,27.22
2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.089843,9656.13,0,9076.5996,8234.5607,9846.000499999998,1,1,1,0.0762,27,22.0,5.0,32.15,29.88,27.21
2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.59612,9315.84,0,9128.2454,8249.2074,9878.2085,1,0,1,0.0,31,27.0,4.0,32.1,29.94,27.26
2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.344552,8785.25,0,9174.193000000001,8260.8585,9901.164,1,0,1,-0.5817,32,31.0,1.0,32.25,30.08,27.36
2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.345482,8823.21,1,9205.3498,8268.992900000001,9886.354000000001,0,0,1,0.0,36,32.0,4.0,32.25,30.18,27.46
2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.578762,8692.91,0,9218.1492,8274.9737,9837.016500000002,0,0,1,1.2899,34,36.0,-2.0,32.4,30.2,27.54
2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.208977,8523.61,0,9233.4938,8281.8694,9787.4905,0,0,1,0.0,36,34.0,2.0,32.6,30.16,27.63
2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.183035,8531.88,1,9250.996799999999,8287.8184,9727.3835,0,0,1,0.5859,29,36.0,-7.0,33.0,30.3,27.75
2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.201779,8915.24,1,9257.5286,8296.7771,9645.9765,0,0,1,-0.5994,26,29.0,-3.0,32.4,30.3,27.75
2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.31773,8760.07,0,9267.766000000001,8309.4136,9579.979,0,0,1,0.0,31,26.0,5.0,31.9,30.32,27.65
2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.997282,8750.87,0,9282.3712,8325.450299999999,9514.587,0,0,1,-1.1117,29,31.0,-2.0,31.55,30.48,27.7
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.482578,9054.68,1,9295.365800000001,8344.0182,9436.2675,0,0,1,-0.4404,30,29.0,1.0,30.95,30.58,27.75
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.866355,9131.88,1,9294.183,8360.431199999999,9362.3295,0,0,1,-0.25,31,30.0,1.0,30.6,30.44,27.68
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.948044,8886.66,0,9298.848399999999,8379.416599999999,9297.8455,0,0,1,-0.296,29,31.0,-2.0,30.55,30.36,27.67
2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.204525,8033.31,0,9307.0858,8395.650199999998,9259.2035,0,0,1,-0.6838,25,29.0,-4.0,30.55,30.34,27.64
2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.315166,7929.87,0,9306.553399999999,8410.321899999999,9207.672999999999,0,0,0,-0.3504,25,25.0,0.0,30.35,30.22,27.63
2020-03-09,8034.76,8179.31,7632.01,7929.87,116968.863268,7894.56,0,9288.900399999999,8413.2582,9124.038499999999,0,0,0,-0.33159999999999995,50,25.0,25.0,30.0,30.18,27.65
2020-03-10,7929.87,8149.0,7728.01,7894.56,86783.443875,7934.52,1,9273.4638,8417.138,9012.2965,0,0,0,0.0,40,50.0,-10.0,30.9,30.56,27.92
2020-03-11,7894.57,7980.0,7590.0,7934.52,79942.411172,4800.0,0,9258.508,8422.1747,8927.335000000001,0,0,0,0.20230000000000004,35,40.0,-5.0,31.2,30.8,28.09
2020-03-12,7934.58,7966.17,4410.0,4800.0,261505.608653,5578.6,1,9242.4778,8428.5771,8844.24,0,0,0,0.1276,71,35.0,36.0,31.35,30.96,28.2
2020-03-13,4800.01,5955.0,3782.13,5578.6,402201.673764,5172.06,0,9164.830600000001,8403.65,8600.3875,0,0,0,2.7269,100,71.0,29.0,33.45,31.84,28.68
2020-03-14,5576.05,5640.52,5055.13,5172.06,136910.135974,5361.3,1,9108.3122,8387.4928,8396.774500000001,0,0,0,0.3818,63,100.0,-37.0,37.35,33.34,29.44
2020-03-15,5172.48,5940.0,5093.1,5361.3,139916.146534,5028.97,0,9042.973399999999,8365.323400000001,8158.5575,0,0,0,-0.5333999999999999,56,63.0,-7.0,39.15,34.1,29.83
2020-03-16,5360.33,5365.42,4442.12,5028.97,227276.92276,5312.64,1,8983.3878,8343.661699999999,7943.816000000001,0,0,0,0.6129,74,56.0,18.0,40.4,34.82,30.16
2020-03-17,5028.86,5525.0,4921.45,5312.64,150089.926318,5393.04,1,8911.6672,8319.069300000001,7729.472499999999,0,0,0,1.2208,58,74.0,-16.0,42.5,35.86,30.67
2020-03-18,5312.64,5436.17,5009.37,5393.04,137127.634894,6162.37,1,8839.7686,8297.0946,7555.842,0,0,0,0.5441,55,58.0,-3.0,43.6,36.46,31.04
2020-03-19,5393.26,6400.0,5252.53,6162.37,199020.873439,6208.36,1,8760.1452,8277.6386,7384.333499999999,0,0,0,1.2652,57,55.0,2.0,44.65,36.92,31.37
2020-03-20,6162.05,6900.0,5670.0,6208.36,219298.329514,6186.98,0,8697.362,8267.021,7257.806500000001,0,0,0,0.0,57,57.0,0.0,45.7,37.38,31.72
2020-03-21,6204.57,6456.98,5860.02,6186.98,128913.668363,5816.19,0,8631.265,8257.0046,7142.044,0,0,0,-0.0953,50,57.0,-7.0,47.1,37.86,32.06
2020-03-22,6187.04,6407.87,5734.01,5816.19,119115.990527,6467.31,1,8567.9468,8246.8936,7024.799000000001,0,0,0,-0.4226,43,50.0,-7.0,48.3,38.26,32.33
2020-03-23,5816.05,6600.0,5688.0,6467.31,164674.215785,6744.72,1,8496.5784,8232.4707,6869.8465000000015,0,0,0,0.0,47,43.0,4.0,48.9,38.58,32.53
2020-03-24,6465.25,6833.0,6371.33,6744.72,151138.009878,6677.43,0,8439.2944,8226.5033,6755.208500000001,0,0,0,0.2739,48,47.0,1.0,49.8,39.0,32.77
2020-03-25,6744.69,6957.96,6450.0,6677.43,132155.734989,6737.36,1,8388.344,8222.7646,6654.901000000001,0,1,0,0.4619000000000001,43,48.0,-5.0,50.7,39.4,33.05
2020-03-26,6677.42,6780.0,6510.0,6737.36,83026.555211,6359.11,0,8337.9522,8220.6217,6536.038500000001,0,1,0,0.4528,39,43.0,-4.0,51.3,39.7,33.25
2020-03-27,6737.27,6842.59,6261.0,6359.11,82914.968354,6236.65,0,8280.4586,8221.757099999999,6416.3125,0,0,0,0.4609,38,39.0,-1.0,51.8,39.84,33.36
2020-03-28,6359.11,6360.0,6024.0,6236.65,93159.693429,5881.42,0,8212.200799999999,8212.5699,6289.935,0,0,0,0.34,39,38.0,1.0,52.45,39.94,33.45
2020-03-29,6236.65,6266.0,5866.56,5881.42,63311.627714,6394.38,1,8140.6592,8203.4334,6200.102,0,0,0,0.0,37,39.0,-2.0,53.15,40.12,33.56
2020-03-30,5880.5,6599.0,5857.76,6394.38,118889.549992,6410.44,1,8060.386600000001,8190.3693,6097.6795,0,1,0,0.0,38,37.0,1.0,52.5,40.3,33.69
2020-03-31,6394.45,6523.23,6321.4,6410.44,72337.595259,6642.92,1,7985.2392,8182.985600000001,6022.6705,0,1,0,-0.128,35,38.0,-3.0,52.4,40.24,33.86
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.7524,6794.09,1,7916.4114,8172.075599999999,5946.4665,0,1,0,0.8196,36,35.0,1.0,52.4,40.22,33.99
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.906871,6734.1,0,7844.8081999999995,8165.3339000000005,6038.6125,0,1,0,-0.978,41,36.0,5.0,50.65,40.18,34.1
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.276939,6856.99,1,7774.160800000001,8160.7171,6099.387000000001,0,1,0,0.4215,37,41.0,-4.0,47.7,40.18,34.28
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.861139,6772.78,0,7704.2502,8156.011799999999,6177.489,0,1,0,-0.1485,35,37.0,-2.0,46.4,40.18,34.42
